country_code,country,year,measure,flow_code,ecy,coa,nga,oop,gso,die,ker,lpg,jfu,wnd,sol,hyd,ore,nuc,bio,hea,totren,total
TGO,Togo,2018,ktoe,rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,Togo,2018,ktoe,resident,38,0,0,0,0,0,23,12,0,0,0,0,0,0,1343,0,1343,1416
TGO,Togo,2018,ktoe,road,0,0,0,0,172,163,0,0,0,0,0,0,0,0,0,0,0,336
TGO,Togo,2018,ktoe,services,17,0,0,0,0,0,0,2,0,0,0,0,0,0,195,0,195,214
TGO,Togo,2018,ktoe,statdiff,-2,0,0,0,0,1,-5,0,0,0,0,0,0,0,0,0,0,-6
TGO,Togo,2018,ktoe,stockcha,0,0,0,2,6,4,1,1,-63,0,0,0,0,0,0,0,0,-48
TGO,Togo,2018,ktoe,tes,93,0,37,55,172,183,28,15,0,0,0,0,0,0,2712,0,2712,3295
TGO,Togo,2018,ktoe,tfc,107,0,0,19,172,180,23,15,0,0,0,0,0,0,1546,0,1546,2062
TGO,Togo,2018,ktoe,tottranf,34,0,-37,-36,0,-4,0,0,0,0,0,0,0,0,-1165,0,-1166,-1208
TGO,Togo,2018,ktoe,transfer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TGO,Togo,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
TTO,Trinidad and Tobago,2018,ktoe,cement,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
TTO,Trinidad and Tobago,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,distloss,-37,0,-450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-486
TTO,Trinidad and Tobago,2018,ktoe,domesair,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,88
TTO,Trinidad and Tobago,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,eloutput,0,0,9186,34,0,0,0,0,0,0,5,0,0,0,0,0,5,9225
TTO,Trinidad and Tobago,2018,ktoe,exports,0,0,-14466,-2692,-1493,-486,0,-409,-158,0,0,0,0,0,0,0,0,-19704
TTO,Trinidad and Tobago,2018,ktoe,food_forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,imports,0,0,0,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,3262
TTO,Trinidad and Tobago,2018,ktoe,info_agrc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,ironstl,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372
TTO,Trinidad and Tobago,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,mining_chemicals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,nonenuse,0,0,9179,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9189
TTO,Trinidad and Tobago,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,other_manufact,440,0,200,0,10,90,18,0,0,0,0,0,0,0,0,0,0,758
TTO,Trinidad and Tobago,2018,ktoe,ownuse,-29,0,-3026,-101,0,-23,0,0,0,0,0,0,0,0,0,0,0,-3179
TTO,Trinidad and Tobago,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,power,793,0,-2094,0,0,-7,0,0,0,0,0,0,0,0,0,0,0,-1308
TTO,Trinidad and Tobago,2018,ktoe,production,0,0,30904,3307,0,0,0,0,0,0,0,0,0,0,13,0,13,34224
TTO,Trinidad and Tobago,2018,ktoe,rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,Trinidad and Tobago,2018,ktoe,resident,208,0,70,0,4,0,8,61,0,0,0,0,0,0,11,0,11,361
TTO,Trinidad and Tobago,2018,ktoe,road,0,0,0,0,445,306,0,0,0,0,0,0,0,0,0,0,0,751
TTO,Trinidad and Tobago,2018,ktoe,services,79,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,85
TTO,Trinidad and Tobago,2018,ktoe,statdiff,0,0,-102,0,22,-132,0,63,1,0,0,0,0,0,0,0,0,-148
TTO,Trinidad and Tobago,2018,ktoe,stockcha,0,0,0,-240,-21,-168,0,-151,-178,0,0,0,0,0,0,0,0,-758
TTO,Trinidad and Tobago,2018,ktoe,tes,0,0,16438,3636,-1514,-654,0,-560,-336,0,0,0,0,0,13,0,13,17023
TTO,Trinidad and Tobago,2018,ktoe,tfc,728,0,9924,10,458,402,26,61,88,0,0,0,0,0,11,0,11,11707
TTO,Trinidad and Tobago,2018,ktoe,tottranf,793,0,-2094,-3525,1536,1211,26,45,423,0,0,0,0,0,-2,0,-2,-1589
TTO,Trinidad and Tobago,2018,ktoe,transfer,0,0,-842,0,415,0,0,513,0,0,0,0,0,0,0,0,0,86
TTO,Trinidad and Tobago,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
TUN,Tunisia,2018,ktoe,cement,139,0,548,460,0,0,0,0,0,0,0,0,0,0,0,0,0,1148
TUN,Tunisia,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,2018,ktoe,distloss,-308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-308
TUN,Tunisia,2018,ktoe,domesair,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
TUN,Tunisia,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,2018,ktoe,eloutput,0,0,20038,45,0,2,0,0,0,453,174,17,0,0,0,283,643,21010
TUN,Tunisia,2018,ktoe,exports,-42,0,-53,-1906,0,0,0,0,0,0,0,0,0,0,0,0,0,-2000
TUN,Tunisia,2018,ktoe,food_forest,173,0,103,35,0,363,0,0,0,0,0,0,0,0,0,0,0,675
TUN,Tunisia,2018,ktoe,imports,33,0,3450,1568,681,1720,0,490,294,0,0,0,0,0,0,0,0,8236
TUN,Tunisia,2018,ktoe,info_agrc,100,0,26,35,0,363,0,0,0,0,0,0,0,0,0,0,0,524
TUN,Tunisia,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,2018,ktoe,info_food,73,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
TUN,Tunisia,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,2018,ktoe,ironstl,27,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
TUN,Tunisia,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,2018,ktoe,mining_chemicals,90,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
TUN,Tunisia,2018,ktoe,nonenuse,0,0,0,301,0,0,9,0,0,0,0,0,0,0,0,0,0,310
TUN,Tunisia,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUN,Tunisia,2018,ktoe,other_manufact,164,0,165,211,0,62,0,30,0,0,0,0,0,0,0,0,0,632
TUN,Tunisia,2018,ktoe,ownuse,-71,0,-152,-22,0,-14,0,0,0,0,0,0,0,0,0,0,0,-260
TUN,Tunisia,2018,ktoe,pipeline,3,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
TUN,Tunisia,2018,ktoe,power,1782,0,-3801,-19,0,-1,0,0,0,-39,-15,-1,0,0,0,0,-55,-2094
TUN,Tunisia,2018,ktoe,production,0,0,2225,1873,0,0,0,0,0,39,73,1,0,0,1090,99,1204,5401
TUN,Tunisia,2018,ktoe,rail,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,22
TUN,Tunisia,2018,ktoe,resident,430,0,252,0,0,7,22,555,0,0,56,0,0,0,850,0,906,2171
TUN,Tunisia,2018,ktoe,road,0,0,0,0,704,1629,0,13,0,0,0,0,0,0,0,0,0,2346
TUN,Tunisia,2018,ktoe,services,387,0,190,0,0,60,0,41,0,0,2,0,0,0,12,0,14,692
TUN,Tunisia,2018,ktoe,statdiff,1,0,8,-59,-17,-14,-4,-2,12,0,0,0,0,0,0,0,0,-74
TUN,Tunisia,2018,ktoe,stockcha,0,0,1,56,37,27,0,0,-302,0,0,0,0,0,0,0,0,-181
TUN,Tunisia,2018,ktoe,tes,-9,0,5625,1591,718,1747,0,490,-8,39,73,1,0,0,1090,99,1204,11456
TUN,Tunisia,2018,ktoe,tfc,1419,0,1558,1008,704,2136,31,639,4,0,58,0,0,0,862,0,921,8420
TUN,Tunisia,2018,ktoe,tottranf,1807,0,-3801,-514,3,417,35,20,0,-39,-15,-1,0,0,-228,-99,-283,-2415
TUN,Tunisia,2018,ktoe,transfer,0,0,-122,12,0,0,0,130,0,0,0,0,0,0,0,0,0,21
TUN,Tunisia,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
TUR,Turkey,2018,ktoe,cement,1236,2442,1699,3736,0,66,0,1,0,0,0,0,374,0,0,0,0,9555
TUR,Turkey,2018,ktoe,construc,326,26,537,0,2,35,0,1,0,0,0,0,0,0,0,0,0,927
TUR,Turkey,2018,ktoe,distloss,-2720,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2723
TUR,Turkey,2018,ktoe,domesair,0,0,0,0,0,0,0,0,1272,0,0,0,0,0,0,0,0,1272
TUR,Turkey,2018,ktoe,domesnav,0,0,0,32,0,355,0,0,0,0,0,0,0,0,0,0,0,388
TUR,Turkey,2018,ktoe,eloutput,0,113249,92483,329,0,0,0,0,0,19949,7800,59938,9629,0,474,950,97768,304802
TUR,Turkey,2018,ktoe,exports,-268,-148,-554,-2078,-2566,-122,0,-121,-113,0,0,0,0,0,0,0,0,-5970
TUR,Turkey,2018,ktoe,food_forest,1660,844,1341,6,0,2946,0,5,0,0,0,0,950,0,27,0,654,7780
TUR,Turkey,2018,ktoe,imports,213,24480,41401,30115,0,14976,0,3639,495,0,0,0,0,0,0,0,0,115319
TUR,Turkey,2018,ktoe,info_agrc,782,0,132,0,0,2843,0,0,0,0,0,0,627,0,0,0,627,4384
TUR,Turkey,2018,ktoe,info_fish,16,0,42,0,0,89,0,0,0,0,0,0,0,0,0,0,0,146
TUR,Turkey,2018,ktoe,info_food,671,828,1104,6,0,7,0,5,0,0,0,0,158,0,11,0,11,2791
TUR,Turkey,2018,ktoe,info_wood,192,16,63,0,0,7,0,0,0,0,0,0,165,0,16,0,16,459
TUR,Turkey,2018,ktoe,ironstl,2193,1564,1168,0,0,7,0,1,0,0,0,0,0,0,0,0,0,4934
TUR,Turkey,2018,ktoe,machinery,648,3,395,0,1,8,0,2,0,0,0,0,1,0,2,0,2,1061
TUR,Turkey,2018,ktoe,mining_chemicals,733,716,1473,11,0,107,0,2,0,0,0,0,28,0,0,0,0,3069
TUR,Turkey,2018,ktoe,nonenuse,0,0,892,3749,0,0,0,0,0,0,0,0,0,0,0,0,0,4641
TUR,Turkey,2018,ktoe,nonferrmet,309,245,248,0,0,4,0,0,0,0,0,0,64,0,0,0,0,869
TUR,Turkey,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUR,Turkey,2018,ktoe,other_manufact,3531,1016,2986,99,0,10,0,111,0,0,307,0,8,0,7,994,314,9068
TUR,Turkey,2018,ktoe,ownuse,-1513,-1126,-1320,-1477,0,0,0,0,0,0,0,0,0,0,0,0,0,-5436
TUR,Turkey,2018,ktoe,pipeline,20,0,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407
TUR,Turkey,2018,ktoe,power,26208,-26088,-14232,-67,0,0,0,0,0,-1715,-671,-5154,-6938,0,-150,912,-14573,-27893
TUR,Turkey,2018,ktoe,production,0,16547,351,3010,0,0,0,0,0,1715,1548,5154,9841,0,1741,461,19146,40368
TUR,Turkey,2018,ktoe,rail,88,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,214
TUR,Turkey,2018,ktoe,resident,4694,1733,10457,0,0,0,8,207,0,0,570,0,1327,0,1555,0,3452,20552
TUR,Turkey,2018,ktoe,road,0,0,76,0,2295,19561,0,3607,0,0,0,0,151,0,0,0,151,25691
TUR,Turkey,2018,ktoe,services,6483,1981,3290,161,0,0,0,619,0,0,0,0,0,0,0,0,0,12532
TUR,Turkey,2018,ktoe,statdiff,0,-508,-88,-467,-5,9,0,20,0,0,0,0,0,0,0,0,0,-1039
TUR,Turkey,2018,ktoe,stockcha,0,-46,-180,-1213,-60,9,-15,15,-4026,0,0,0,0,0,0,0,0,-5516
TUR,Turkey,2018,ktoe,tes,-55,40833,41018,29834,-2626,14863,-15,3533,-3644,1715,1548,5154,9841,0,1741,461,19147,144201
TUR,Turkey,2018,ktoe,tfc,21920,10571,24950,7794,2298,23225,8,4556,1272,0,877,0,2904,0,1591,994,4573,102960
TUR,Turkey,2018,ktoe,tottranf,26208,-28629,-14658,-21363,4930,9586,24,1003,4916,-1715,-671,-5154,-6938,0,-150,532,-14573,-32077
TUR,Turkey,2018,ktoe,transfer,0,0,0,1267,0,-1233,0,0,0,0,0,0,0,0,0,0,0,34
TUR,Turkey,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
TKM,Turkmenistan,2018,ktoe,cement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,distloss,-249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-249
TKM,Turkmenistan,2018,ktoe,domesair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,eloutput,0,0,22534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22534
TKM,Turkmenistan,2018,ktoe,exports,-275,0,-47424,-1780,-1161,-702,0,0,0,0,0,0,0,0,0,0,0,-51343
TKM,Turkmenistan,2018,ktoe,food_forest,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
TKM,Turkmenistan,2018,ktoe,imports,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7
TKM,Turkmenistan,2018,ktoe,info_agrc,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
TKM,Turkmenistan,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,ironstl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,mining_chemicals,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
TKM,Turkmenistan,2018,ktoe,nonenuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,ononspec,91,0,615,1243,0,1058,0,1172,0,0,0,0,0,0,0,260,0,4439
TKM,Turkmenistan,2018,ktoe,other_manufact,261,0,1001,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1265
TKM,Turkmenistan,2018,ktoe,ownuse,-341,0,-2073,-126,0,0,0,0,0,0,0,0,0,0,0,0,0,-2540
TKM,Turkmenistan,2018,ktoe,pipeline,0,0,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658
TKM,Turkmenistan,2018,ktoe,power,1938,0,-8829,0,0,0,0,0,0,0,0,0,0,0,0,260,0,-6632
TKM,Turkmenistan,2018,ktoe,production,0,0,69763,9698,0,0,0,0,0,0,0,0,0,0,3,0,3,79464
TKM,Turkmenistan,2018,ktoe,rail,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
TKM,Turkmenistan,2018,ktoe,resident,225,0,0,0,0,0,154,0,0,0,0,0,0,0,7,0,7,387
TKM,Turkmenistan,2018,ktoe,road,0,0,0,0,1582,1058,0,0,0,0,0,0,0,0,0,0,0,2640
TKM,Turkmenistan,2018,ktoe,services,0,0,7173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7173
TKM,Turkmenistan,2018,ktoe,statdiff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKM,Turkmenistan,2018,ktoe,stockcha,0,0,0,0,0,0,0,0,-483,0,0,0,0,0,0,0,0,-483
TKM,Turkmenistan,2018,ktoe,tes,-275,0,22340,7918,-1161,-702,0,0,-483,0,0,0,0,0,10,0,10,27646
TKM,Turkmenistan,2018,ktoe,tfc,1072,0,10447,1243,1582,2116,154,1172,0,0,0,0,0,0,10,260,10,18057
TKM,Turkmenistan,2018,ktoe,tottranf,1938,0,-9111,-6549,2743,2818,154,396,483,0,0,0,0,0,0,260,0,-6869
TKM,Turkmenistan,2018,ktoe,transfer,0,0,-708,0,0,0,0,777,0,0,0,0,0,0,0,0,0,69
TKM,Turkmenistan,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
UKR,Ukraine,2018,ktoe,cement,221,549,430,2,0,22,0,9,0,0,0,0,0,0,1,73,1,1307
UKR,Ukraine,2018,ktoe,construc,83,2,9,1,0,80,0,1,0,0,0,0,0,0,1,16,1,192
UKR,Ukraine,2018,ktoe,distloss,-1461,-408,-592,-5,0,0,0,0,0,0,0,0,0,0,0,-1057,0,-3523
UKR,Ukraine,2018,ktoe,domesair,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
UKR,Ukraine,2018,ktoe,domesnav,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,39
UKR,Ukraine,2018,ktoe,eloutput,0,49023,10571,1172,0,44,0,5,0,1188,1108,10428,176,84398,125,37,13024,158274
UKR,Ukraine,2018,ktoe,exports,-524,-60,0,-91,-2,-218,0,-26,0,0,0,0,-3,0,-539,0,-542,-1464
UKR,Ukraine,2018,ktoe,food_forest,795,37,298,4,0,1178,0,19,0,0,0,0,0,0,49,1180,49,3560
UKR,Ukraine,2018,ktoe,imports,3,13806,8503,3163,1196,5692,0,1447,0,0,0,0,36,0,1,0,37,33847
UKR,Ukraine,2018,ktoe,info_agrc,333,7,122,4,0,1150,0,16,0,0,0,0,0,0,37,219,37,1887
UKR,Ukraine,2018,ktoe,info_fish,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
UKR,Ukraine,2018,ktoe,info_food,390,30,175,0,0,18,0,1,0,0,0,0,0,0,6,863,6,1483
UKR,Ukraine,2018,ktoe,info_wood,70,0,1,0,0,9,0,1,0,0,0,0,0,0,6,99,6,186
UKR,Ukraine,2018,ktoe,ironstl,1519,4314,1445,0,0,77,0,0,0,0,0,0,0,0,2,1250,2,8607
UKR,Ukraine,2018,ktoe,machinery,428,5,169,6,0,7,0,5,0,0,0,0,0,0,9,151,9,781
UKR,Ukraine,2018,ktoe,mining_chemicals,1080,100,513,1,0,164,0,0,0,0,0,0,0,0,2,601,2,2460
UKR,Ukraine,2018,ktoe,nonenuse,0,531,886,1226,0,2,0,0,0,0,0,0,0,0,0,0,0,2645
UKR,Ukraine,2018,ktoe,nonferrmet,138,102,150,0,0,4,0,22,0,0,0,0,0,0,0,275,0,691
UKR,Ukraine,2018,ktoe,ononspec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UKR,Ukraine,2018,ktoe,other_manufact,518,1,35,6,0,4,0,3,0,0,0,0,0,0,1,215,1,782
UKR,Ukraine,2018,ktoe,ownuse,-1423,-640,-949,-45,0,-6,0,0,0,0,0,0,0,0,0,-1115,0,-4179
UKR,Ukraine,2018,ktoe,pipeline,48,0,1431,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1485
UKR,Ukraine,2018,ktoe,power,13606,-14747,-3837,-273,0,-13,0,-1,0,-102,-95,-897,-37,-22145,-111,3238,-1242,-25416
UKR,Ukraine,2018,ktoe,production,0,14556,17157,1671,0,0,0,0,0,102,95,897,50,22145,3676,534,4820,60883
UKR,Ukraine,2018,ktoe,rail,461,5,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,603
UKR,Ukraine,2018,ktoe,resident,3091,727,8689,0,0,0,0,76,0,0,0,0,0,0,1814,2271,1814,16668
UKR,Ukraine,2018,ktoe,road,0,0,23,0,1854,3621,0,1732,0,0,0,0,36,0,0,0,36,7267
UKR,Ukraine,2018,ktoe,services,1731,40,866,12,0,96,0,7,0,0,0,0,0,0,33,1491,33,4275
UKR,Ukraine,2018,ktoe,statdiff,0,325,-422,-1590,684,-156,0,0,0,0,0,0,0,0,0,0,0,-1159
UKR,Ukraine,2018,ktoe,stockcha,0,-247,702,-350,-24,139,0,19,0,0,0,0,0,0,-14,0,-14,226
UKR,Ukraine,2018,ktoe,tes,-522,28055,26362,4394,1170,5613,0,1439,0,102,95,897,84,22145,3124,534,4302,93492
UKR,Ukraine,2018,ktoe,tfc,10203,6411,14945,1265,1854,5435,0,1874,0,0,0,0,36,0,1912,7523,1948,51458
UKR,Ukraine,2018,ktoe,tottranf,13609,-20920,-9453,-1527,0,-14,0,435,0,-102,-95,-897,-48,-22145,-1212,9162,-2354,-33208
UKR,Ukraine,2018,ktoe,transfer,0,0,0,38,0,-2,0,0,0,0,0,0,0,0,0,0,0,36
UKR,Ukraine,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
ARE,United Arab Emirates,2018,ktoe,cement,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346
ARE,United Arab Emirates,2018,ktoe,construc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,distloss,-725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-725
ARE,United Arab Emirates,2018,ktoe,domesair,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,383
ARE,United Arab Emirates,2018,ktoe,domesnav,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,eloutput,0,0,133739,180,0,773,0,0,0,1,1303,0,0,0,0,0,1305,135997
ARE,United Arab Emirates,2018,ktoe,exports,-44,0,-23281,-135246,-3328,-8709,0,-8006,-6113,0,0,0,0,0,0,0,0,-184727
ARE,United Arab Emirates,2018,ktoe,food_forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,imports,42,1921,22119,8878,8890,624,0,0,0,0,0,0,0,0,44,0,44,42517
ARE,United Arab Emirates,2018,ktoe,info_agrc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,info_fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,info_food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,info_wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,ironstl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,machinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,mining_chemicals,0,0,178,0,0,0,0,44,0,0,0,0,0,0,0,0,0,222
ARE,United Arab Emirates,2018,ktoe,nonenuse,0,0,272,1907,0,0,0,1364,0,0,0,0,0,0,0,0,0,3543
ARE,United Arab Emirates,2018,ktoe,nonferrmet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,ononspec,2471,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,2515
ARE,United Arab Emirates,2018,ktoe,other_manufact,1191,1574,29000,1390,0,0,0,0,0,0,0,0,0,0,0,0,0,33155
ARE,United Arab Emirates,2018,ktoe,ownuse,-406,0,-602,-502,0,0,0,0,0,0,0,0,0,0,0,0,0,-1510
ARE,United Arab Emirates,2018,ktoe,pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,power,11694,0,-29767,-52,0,-190,0,0,0,0,-153,0,0,0,0,0,-153,-18468
ARE,United Arab Emirates,2018,ktoe,production,0,0,79365,152431,0,0,0,0,0,0,153,0,0,0,0,0,153,231949
ARE,United Arab Emirates,2018,ktoe,rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARE,United Arab Emirates,2018,ktoe,resident,3489,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,3793
ARE,United Arab Emirates,2018,ktoe,road,0,0,0,0,9344,3034,0,0,0,0,0,0,0,0,0,0,0,12378
ARE,United Arab Emirates,2018,ktoe,services,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411
ARE,United Arab Emirates,2018,ktoe,statdiff,3,0,14811,-3445,-60,108,0,0,0,0,0,0,0,0,0,0,0,11417
ARE,United Arab Emirates,2018,ktoe,stockcha,0,0,0,-14775,13,-102,0,1,-7279,0,0,0,0,0,0,0,0,-22142
ARE,United Arab Emirates,2018,ktoe,tes,-3,1920,78203,11288,5575,-8187,0,-8005,-13392,0,153,0,0,0,44,0,197,67597
ARE,United Arab Emirates,2018,ktoe,tfc,10562,1920,29451,3297,9344,3034,0,1712,383,0,0,0,0,0,44,0,44,59747
ARE,United Arab Emirates,2018,ktoe,tottranf,11694,0,-48757,-10824,3829,11113,0,937,13775,0,-153,0,0,0,0,0,-153,-18388
ARE,United Arab Emirates,2018,ktoe,transfer,0,0,-14204,6780,0,0,0,8780,0,0,0,0,0,0,0,0,0,1356
ARE,United Arab Emirates,2018,ktoe,worldav,,0,0,0,,,,,0,,0,,0,,0,0,,
GBR,United Kingdom,2018,ktoe,cement,543,384,1148,6,0,169,0,0,0,0,0,0,92,0,148,0,182,2490
GBR,United Kingdom,2018,ktoe,construc,120,3,374,8,0,210,0,0,0,0,0,0,0,0,0,0,0,715
